"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-05","0.00",,,"71","58","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-06","0.00",,,"72","59","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-07","0.00",,,"70","58","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-08","0.00",,,"71","59","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-09","0.00",,,"71","59","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-10","0.00",,,"72","58","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-11","0.00",,,"72","60","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-12","0.00",,,"73","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-13","0.00",,,"73","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-14","0.00",,,"73","60","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-15","0.00",,,"74","61","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-16","0.00",,,"75","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-17","0.00",,,"72","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-18","0.00",,,"75","59","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-19","0.00",,,"74","60","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-20","0.00",,,"73","61","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-21","0.00",,,"71","57","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-22","0.00",,,"78","57","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-23","0.00",,,"76","56","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-24","0.00",,,"75","55","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-25","0.00",,,"75","58","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-26","0.00",,,"80","54","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-27","0.00",,,"77","63","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-28","0.00",,,"78","62","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-29","0.00",,,"82","61","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-30","0.00",,,"86","63","74"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-08-31","0.00",,,"88","71","73"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-01","0.00",,,"81","68","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-02","0.00",,,"80","66","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-03","0.00",,,"84","65","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-04","0.00",,,"80","65","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-05","0.00",,,"81","63","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-06","0.00",,,"83","62","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-07","0.00",,,"77","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-08","0.00",,,"72","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-09","0.00",,,"69","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-10","0.00",,,"72","60","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-11","0.00",,,"74","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-12","0.00",,,"78","57","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-13","0.00",,,"78","57","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-14","0.00",,,"78","59","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-15","0.00",,,"77","58","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-16","0.00",,,"75","58","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-17","0.00",,,"73","57","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-18","0.00",,,"74","57","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-19","0.00",,,"74","57","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-20","0.00",,,"70","63","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-21","0.00",,,"74","58","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-22","0.00",,,"76","55","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-23","0.00",,,"83","54","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-24","0.00",,,"82","57","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-25","0.00",,,"74","54","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-26","0.00",,,"73","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-27","0.00",,,"82","50","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-28","0.00",,,"82","56","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-29","0.00",,,"79","52","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-09-30","0.00",,,"78","52","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-01","0.00",,,"75","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-02","0.00",,,"74","57","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-03","0.00",,,"71","57","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-04","0.00",,,"86","53","74"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-05","0.00",,,"90","63","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-06","0.00",,,"90","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-07","0.00",,,"74","54","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-08","0.00",,,"70","49","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-09","0.00",,,"64","50","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-10","0.00",,,"67","46","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-11","0.00",,,"69","49","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-12","0.00",,,"70","55","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-13","0.00",,,"69","52","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-14","0.00",,,"82","50","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-15","0.00",,,"86","57","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-16","0.00",,,"86","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-17","0.00",,,"78","52","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-18","0.00",,,"77","50","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-19","0.00",,,"75","51","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-20","0.00",,,"70","48","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-21","0.00",,,"68","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-22","0.00",,,"67","51","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-23","0.00",,,"66","56","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-24","0.00",,,"68","60","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-25","0.00",,,"68","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-26","0.00",,,"70","48","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-27","0.00",,,"67","47","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-28","0.00",,,"66","55","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-29","0.00",,,"66","49","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-30","0.00",,,"66","49","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-10-31","0.00",,,"73","50","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-01","0.00",,,"79","49","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-02","0.00",,,"79","51","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-03","0.00",,,"68","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-04","0.00",,,"70","51","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-05","0.00",,,"77","49","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-06","0.00",,,"82","51","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-07","0.00",,,"82","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-08","0.00",,,"73","49","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-09","0.00",,,"68","48","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-10","0.00",,,"79","47","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-11","0.00",,,"74","45","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-12","0.00",,,"75","53","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-13","0.00",,,"84","52","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-14","0.00",,,"81","55","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-15","0.00",,,"68","51","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-16","0.00",,,"66","51","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-17","0.00",,,"67","51","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-18","0.00",,,"66","47","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-19","0.00",,,"66","47","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-20","0.15",,,"66","53","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-21","0.19",,,"62","57","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-22","0.00",,,"62","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-23","0.00",,,"65","54","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-24","0.00",,,"69","50","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-25","0.00",,,"70","47","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-26","0.00",,,"70","47","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-27","0.00",,,"75","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-28","0.00",,,"70","48","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-29","0.17",,,"68","53","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-11-30","0.00",,,"72","50","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-01","0.00",,,"77","52","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-02","0.00",,,"73","48","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-03","0.00",,,"65","44","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-04","0.00",,,"60","39","42"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-05","0.00",,,"60","39","40"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-06","0.00",,,"60","38","39"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-07","0.26",,,"57","37","37"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-08","0.00",,,"55","35","42"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-09","0.00",,,"57","41","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-10","0.00",,,"67","45","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-11","0.00",,,"72","44","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-12","0.00",,,"66","47","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-13","0.00",,,"64","37","42"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-14","0.00",,,"74","42","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-15","0.00",,,"82","51","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-16","0.00",,,"81","58","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-17","0.00",,,"79","59","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-18","0.00",,,"65","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-19","0.00",,,"58","45","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-20","0.00",,,"67","40","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-21","0.00",,,"62","41","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-22","0.00",,,"65","42","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-23","0.00",,,"76","44","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-24","0.00",,,"81","51","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-25","0.00",,,"79","68","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-26","0.00",,,"81","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-27","0.00",,,"80","51","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-28","0.00",,,"70","45","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-29","0.00",,,"75","42","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-30","0.00",,,"72","43","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2013-12-31","0.00",,,"65","42","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-01","0.00",,,"67","41","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-02","0.00",,,"75","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-03","0.00",,,"65","45","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-04","0.00",,,"65","45",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-05","0.00",,,"76","42","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-06","0.00",,,"78","51","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-07","0.00",,,"69","46","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-08","0.00",,,"66","43","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-09","0.00",,,"66","44","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-10","0.00",,,"67","44","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-11","0.00",,,"69","44","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-12","0.00",,,"74","46","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-13","0.00",,,"77","61","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-14","0.00",,,"83","54","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-15","0.00",,,"85","55","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-16","0.00",,,"84","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-17","0.00",,,"85","56","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-18","0.00",,,"79","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-19","0.00",,,"75","43","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-20","0.00",,,"77","43","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-21","0.00",,,"81","47","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-22","0.00",,,"72","47","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-23","0.00",,,"66","41","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-24","0.00",,,"74","57","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-25","0.00",,,"73","50","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-26","0.01",,,"65","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-27","0.00",,,"67","45","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-28","0.00",,,"66","43","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-29","0.00",,,"67","47","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-30","0.02",,,"59","53","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-01-31","0.00",,,"64","44","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-01","0.00",,,"63","38","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-02","0.05",,,"61","43","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-03","0.00",,,"62","42","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-04","0.00",,,"61","39","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-05","0.00",,,"62","41","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-06","0.25",,,"60","49","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-07","0.00",,,"61","47","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-08","0.06",,,"60","52","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-09","0.02",,,"64","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-10","0.00",,,"69","49","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-11","0.00",,,"71","49","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-12","0.00",,,"73","49","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-13","0.00",,,"74","46","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-14","0.00",,,"71","43","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-15","0.00",,,"72","46","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-16","0.00",,,"68","48","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-17","0.00",,,"65","47","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-18","0.00",,,"64","45","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-19","0.00",,,"66","50","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-20","0.00",,,"81","48","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-21","0.00",,,"74","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-22","0.00",,,"69","45","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-23","0.00",,,"66","45","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-24","0.00",,,"66","48","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-25","0.00",,,"66","49","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-26","0.57",,,"64","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-27","0.69",,,"66","55","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-02-28","2.19",,,"61","55","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-01","1.03",,,"62","54","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-02","0.03",,,"62","53","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-03","0.00",,,"66","50","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-04","0.00",,,"69","49","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-05","0.00",,,"67","56","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-06","0.00",,,"69","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-07","0.00",,,"70","50","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-08","0.00",,,"84","49","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-09","0.00",,,"83","56","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-10","0.00",,,"73","52","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-11","0.00",,,"70","49","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-12","0.00",,,"78","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-13","0.00",,,"67","50","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-14","0.00",,,"69","46","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-15","0.00",,,"73","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-16","0.00",,,"82","54","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-17","0.00",,,"71","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-18","0.00",,,"74","49","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-19","0.00",,,"70","47","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-20","0.00",,,"67","48","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-21","0.00",,,"65","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-22","0.00",,,"64","52","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-23","0.00",,,"65","49","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-24","0.00",,,"67","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-25","0.00",,,"63","57","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-26","0.00",,,"63","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-27","0.00",,,"66","46","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-28","0.00",,,"67","47","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-29","0.00",,,"72","48","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-30","0.00",,,"66","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-03-31","0.10",,,"62","45","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-01","0.05",,,"62","49","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-02","0.00",,,"60","44","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-03","0.00",,,"63","43","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-04","0.00",,,"63","48","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-05","0.00",,,"68","46","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-06","0.00",,,"75","48","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-07","0.00",,,"80","53","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-08","0.00",,,"82","52","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-09","0.00",,,"73","51","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-10","0.00",,,"70","48","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-11","0.00",,,"69","51","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-12","0.00",,,"64","53","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-13","0.00",,,"65","48","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-14","0.00",,,"69","48","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-15","0.00",,,"66","52","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-16","0.00",,,"68","51","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-17","0.00",,,"67","54","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-18","0.00",,,"70","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-19","0.00",,,"70","52","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-20","0.00",,,"72","52","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-21","0.00",,,"70","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-22","0.00",,,"70","54","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-23","0.00",,,"70","48","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2014-04-24","0.00",,,"74","47","58"
